"rgn_id","pressures.score"
5,1
6,1
7,NA
8,1
9,NA
10,1
11,1
13,1
14,0.437040114529673
15,0.154683404226595
16,0.266800368554354
17,1
18,1
19,1
20,0.354729598155519
21,1
24,0.909255898366606
25,0.167580005747737
29,NA
31,NA
32,NA
37,1
40,0.0134410664211989
41,NA
42,0
43,1
45,NA
47,NA
48,NA
50,0.88009337860781
51,1
52,NA
53,1
54,1
61,1
62,0
65,1
66,0.642488954344624
67,NA
68,1
70,NA
71,1
72,NA
73,0.112466795731845
74,1
75,NA
76,0.636227765995782
78,1
79,1
80,0.18305467566003
81,1
82,1
84,1
95,NA
101,0.036144578313253
102,0
106,1
110,1
111,1
112,1
115,1
116,NA
129,0.226529562982005
130,0.193331540736757
131,0
132,0
133,1
134,1
135,0.0866269329521537
136,1
137,2.29879772878784e-05
138,0.302687244056142
139,0.0002040399918384
140,1
141,0
143,0
147,1
152,NA
153,1
155,NA
162,0.984034681477097
163,0.160194506505454
164,0
166,NA
167,1
168,1
171,0.225256394414926
172,0
173,NA
174,1
175,0.828787589802276
176,0
177,0.00212879191059074
179,0.11128021830201
180,0.0178956093206921
181,9.38650265615676e-05
182,0.878081491244982
183,0.0100278551532033
184,0.867734711455642
186,1
187,1
188,1
190,NA
191,1
196,NA
202,1
203,0.922290573427763
204,0.964409195681184
205,0.0627764058859722
206,0.535039920991026
207,0.346200783664089
208,1
209,0.903444525170485
210,0.629672976782941
212,0
214,0.758677099191943
216,0.31765688731633
218,0.154558916159261
219,NA
222,0
223,0.0528458667664944
224,0.351818948216289
231,1
232,1
244,NA
245,NA
247,1
250,NA
